f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,ClassId,Path
27631616.0,27799552.0,27820032.0,27516928.0,26701824.0,26304512.0,26701824.0,27398144.0,27697152.0,27774976.0,27590656.0,27201536.0,26157056.0,26853376.0,29642752.0,33366016.0,34983936.0,34414592.0,34398208.0,35213312.0,35090432.0,34873344.0,34816000.0,34627584.0,33746944.0,32677888.0,34832384.0,38129664.0,34684928.0,31051776.0,28434432.0,27308032.0,26750976.0,27590656.0,28135424.0,28250112.0,28520448.0,28143616.0,28139520.0,28479488.0,3,Train/3/00003_00020_00003.png
27324416.0,27291648.0,26890240.0,26587136.0,27013120.0,26890240.0,26914816.0,27004928.0,26939392.0,27426816.0,27336704.0,26361856.0,25776128.0,27865088.0,31301632.0,33071104.0,32743424.0,31375360.0,32161792.0,33378304.0,33325056.0,32600064.0,33255424.0,32231424.0,32157696.0,34111488.0,37408768.0,34566144.0,30212096.0,27381760.0,26836992.0,26435584.0,26472448.0,26628096.0,27172864.0,28020736.0,27643904.0,27901952.0,28135424.0,28254208.0,3,Train/3/00003_00020_00004.png
27119616.0,26632192.0,26443776.0,26628096.0,26939392.0,27086848.0,27090944.0,27185152.0,27029504.0,26820608.0,26304512.0,25968640.0,26873856.0,29790208.0,32550912.0,33652736.0,32399360.0,32563200.0,33107968.0,33505280.0,33304576.0,32731136.0,32632832.0,32768000.0,32854016.0,37560320.0,38592512.0,34193408.0,28655616.0,26546176.0,26337280.0,27062272.0,26173440.0,26570752.0,27181056.0,27594752.0,27328512.0,27381760.0,27627520.0,27881472.0,3,Train/3/00003_00020_00005.png
25378816.0,25026560.0,24875008.0,25071616.0,25387008.0,25133056.0,25010176.0,25108480.0,25309184.0,25022464.0,24031232.0,24838144.0,27664384.0,30486528.0,32645120.0,31531008.0,30113792.0,30834688.0,31211520.0,30412800.0,29958144.0,30048256.0,30318592.0,29818880.0,33996800.0,37392384.0,33927168.0,28733440.0,25812992.0,25137152.0,25886720.0,25010176.0,25178112.0,25563136.0,25788416.0,26230784.0,25931776.0,26132480.0,26202112.0,25919488.0,3,Train/3/00003_00020_00006.png
25321472.0,25214976.0,25108480.0,24952832.0,25104384.0,24936448.0,24932352.0,24997888.0,24932352.0,25960448.0,24711168.0,23609344.0,24190976.0,27893760.0,30670848.0,31510528.0,31379456.0,31240192.0,31490048.0,31375360.0,30470144.0,29544448.0,30273536.0,29446144.0,29151232.0,31129600.0,35364864.0,33316864.0,29589504.0,26136576.0,24563712.0,25477120.0,24961024.0,24416256.0,24461312.0,25001984.0,25497600.0,25022464.0,24752128.0,25047040.0,3,Train/3/00003_00020_00007.png
25190400.0,24637440.0,24694784.0,24895488.0,24834048.0,24940544.0,25690112.0,25534464.0,25522176.0,25006080.0,23592960.0,24821760.0,27975680.0,30924800.0,31768576.0,30859264.0,30228480.0,31662080.0,31834112.0,31178752.0,30453760.0,30052352.0,29552640.0,28508160.0,32612352.0,34742272.0,32600064.0,27828224.0,24530944.0,24670208.0,24772608.0,23851008.0,22839296.0,23011328.0,23949312.0,24109056.0,23523328.0,23449600.0,24064000.0,24498176.0,3,Train/3/00003_00020_00008.png
26419200.0,26013696.0,25280512.0,24686592.0,24596480.0,25030656.0,24342528.0,25092096.0,24846336.0,25608192.0,25124864.0,23609344.0,24313856.0,27701248.0,30593024.0,32518144.0,32276480.0,31928320.0,33009664.0,33492992.0,32976896.0,31924224.0,32079872.0,30941184.0,29126656.0,29978624.0,35360768.0,33689600.0,29097984.0,25145344.0,24051712.0,24928256.0,25022464.0,23044096.0,23007232.0,24006656.0,24002560.0,23441408.0,23408640.0,24145920.0,3,Train/3/00003_00020_00009.png
24686592.0,24125440.0,23818240.0,23838720.0,23887872.0,23572480.0,23752704.0,23818240.0,24756224.0,25444352.0,25071616.0,23568384.0,23072768.0,25206784.0,28516352.0,31731712.0,33382400.0,31887360.0,32276480.0,32546816.0,32313344.0,31436800.0,30486528.0,31330304.0,30433280.0,28598272.0,29773824.0,34209792.0,35631104.0,30314496.0,25104384.0,22609920.0,23040000.0,24170496.0,23105536.0,21983232.0,22233088.0,22708224.0,22757376.0,22683648.0,3,Train/3/00003_00020_00010.png
23961600.0,23519232.0,23449600.0,23461888.0,23498752.0,23572480.0,23445504.0,23801856.0,24879104.0,25829376.0,25550848.0,24522752.0,23445504.0,24301568.0,28393472.0,31821824.0,32772096.0,31539200.0,30380032.0,31641600.0,32612352.0,31350784.0,29999104.0,30175232.0,30388224.0,29302784.0,30175232.0,37089280.0,35672064.0,31248384.0,26877952.0,24064000.0,23740416.0,24354816.0,23257088.0,22441984.0,22044672.0,22290432.0,22528000.0,22405120.0,3,Train/3/00003_00020_00011.png
22650880.0,22433792.0,22753280.0,22884352.0,22843392.0,22716416.0,23232512.0,25239552.0,25497600.0,23973888.0,22745088.0,23035904.0,25886720.0,29978624.0,31342592.0,31473664.0,31072256.0,31232000.0,32137216.0,32137216.0,30072832.0,29876224.0,30248960.0,30068736.0,28897280.0,28971008.0,34570240.0,33751040.0,29593600.0,25358336.0,23273472.0,23392256.0,24567808.0,23695360.0,23035904.0,22245376.0,22257664.0,22204416.0,21762048.0,22016000.0,3,Train/3/00003_00020_00012.png
22716416.0,22933504.0,22499328.0,22138880.0,23007232.0,23465984.0,23023616.0,22777856.0,23998464.0,24870912.0,24150016.0,22900736.0,24170496.0,28221440.0,30846976.0,30408704.0,29073408.0,29732864.0,30965760.0,30638080.0,29257728.0,28712960.0,28913664.0,27762688.0,26828800.0,31485952.0,34099200.0,30691328.0,25796608.0,23257088.0,23351296.0,24387584.0,24305664.0,23621632.0,23339008.0,23420928.0,23457792.0,23146496.0,23240704.0,23183360.0,3,Train/3/00003_00020_00013.png
22409216.0,22380544.0,21979136.0,23232512.0,23060480.0,23056384.0,23072768.0,24932352.0,25047040.0,23449600.0,22708224.0,24637440.0,28123136.0,30601216.0,31162368.0,29593600.0,29618176.0,30453760.0,31277056.0,29863936.0,27967488.0,28139520.0,28385280.0,26607616.0,28872704.0,33464320.0,31678464.0,27828224.0,24608768.0,23056384.0,23818240.0,24133632.0,23359488.0,23195648.0,23142400.0,23162880.0,23347200.0,23683072.0,23408640.0,23498752.0,3,Train/3/00003_00020_00014.png
22794240.0,22466560.0,21254144.0,21966848.0,23339008.0,23068672.0,23265280.0,23715840.0,26161152.0,24584192.0,22597632.0,23134208.0,27131904.0,30613504.0,30920704.0,29347840.0,29368320.0,30736384.0,31477760.0,31301632.0,28639232.0,28856320.0,27987968.0,26693632.0,28368896.0,35434496.0,31440896.0,27140096.0,23724032.0,22708224.0,23298048.0,23461888.0,22806528.0,23638016.0,23318528.0,23363584.0,23527424.0,23838720.0,23715840.0,23146496.0,3,Train/3/00003_00020_00015.png
22089728.0,22716416.0,21008384.0,22786048.0,23318528.0,23429120.0,23064576.0,24469504.0,26345472.0,24932352.0,22564864.0,23212032.0,26263552.0,29814784.0,31944704.0,31547392.0,30244864.0,30654464.0,31383552.0,32239616.0,31768576.0,30253056.0,29622272.0,29315072.0,27734016.0,28602368.0,34770944.0,34168832.0,29491200.0,25337856.0,22491136.0,22069248.0,23216128.0,23195648.0,22306816.0,22757376.0,22933504.0,23130112.0,23134208.0,23707648.0,3,Train/3/00003_00020_00016.png
21860352.0,21721088.0,20762624.0,21786624.0,22712320.0,23015424.0,22880256.0,22835200.0,24276992.0,24862720.0,23212032.0,22528000.0,26374144.0,29814784.0,31879168.0,31571968.0,29851648.0,31678464.0,31477760.0,32292864.0,31158272.0,29335552.0,29483008.0,29437952.0,28319744.0,28323840.0,34066432.0,33304576.0,28475392.0,24412160.0,22671360.0,22790144.0,23142400.0,22298624.0,21909504.0,22257664.0,22257664.0,22515712.0,22413312.0,23445504.0,3,Train/3/00003_00020_00017.png
21815296.0,21676032.0,21049344.0,21278720.0,22073344.0,22499328.0,22491136.0,23003136.0,23990272.0,24109056.0,22786048.0,22781952.0,25956352.0,29642752.0,32059392.0,31469568.0,30298112.0,32174080.0,32555008.0,32219136.0,30900224.0,29728768.0,29331456.0,28811264.0,28041216.0,31162368.0,36646912.0,32608256.0,27627520.0,24137728.0,22945792.0,23756800.0,23920640.0,22978560.0,21929984.0,22073344.0,22290432.0,22282240.0,22376448.0,22740992.0,3,Train/3/00003_00020_00018.png
20914176.0,20590592.0,20553728.0,21188608.0,22065152.0,22372352.0,22315008.0,23359488.0,24174592.0,23748608.0,22781952.0,22581248.0,25169920.0,28135424.0,30973952.0,31481856.0,29847552.0,29908992.0,31379456.0,31916032.0,32206848.0,30494720.0,29716480.0,29425664.0,29306880.0,27729920.0,31031296.0,35680256.0,31805440.0,26750976.0,23732224.0,22843392.0,23674880.0,24797184.0,23371776.0,22765568.0,22335488.0,21917696.0,21471232.0,22343680.0,3,Train/3/00003_00020_00019.png
19861504.0,20197376.0,20267008.0,19890176.0,20594688.0,22040576.0,22020096.0,22327296.0,24506368.0,23740416.0,23064576.0,22351872.0,24219648.0,28839936.0,31944704.0,33206272.0,31928320.0,30982144.0,31633408.0,31309824.0,30875648.0,29941760.0,30060544.0,29671424.0,28585984.0,27422720.0,31424512.0,36302848.0,32342016.0,27295744.0,23117824.0,22347776.0,23326720.0,24473600.0,23470080.0,22040576.0,22728704.0,22728704.0,22171648.0,22278144.0,3,Train/3/00003_00020_00020.png
20516864.0,20828160.0,19263488.0,20684800.0,21749760.0,22020096.0,22585344.0,24932352.0,23879680.0,21753856.0,21614592.0,24444928.0,27922432.0,30576640.0,32333824.0,30523392.0,30437376.0,31649792.0,31318016.0,31227904.0,29085696.0,28811264.0,29130752.0,28495872.0,26304512.0,27414528.0,34795520.0,33222656.0,29327360.0,26386432.0,22913024.0,23179264.0,23179264.0,23285760.0,22564864.0,22118400.0,22589440.0,23040000.0,22929408.0,22839296.0,3,Train/3/00003_00020_00021.png
20123648.0,19943424.0,19746816.0,19349504.0,19783680.0,21401600.0,21544960.0,22990848.0,24068096.0,22040576.0,20402176.0,21704704.0,26857472.0,29274112.0,31039488.0,30834688.0,29679616.0,31453184.0,32493568.0,31805440.0,30142464.0,29483008.0,29999104.0,29843456.0,27541504.0,26660864.0,34148352.0,34312192.0,29822976.0,25989120.0,22712320.0,22786048.0,22814720.0,23928832.0,22773760.0,21753856.0,22339584.0,22982656.0,23080960.0,22564864.0,3,Train/3/00003_00020_00022.png
21135360.0,20520960.0,21180416.0,21364736.0,21651456.0,22052864.0,23396352.0,23302144.0,21377024.0,20787200.0,21086208.0,24387584.0,28848128.0,31088640.0,30420992.0,28459008.0,28790784.0,29786112.0,30945280.0,31326208.0,29818880.0,29224960.0,29405184.0,28925952.0,27127808.0,26402816.0,33558528.0,34889728.0,29274112.0,26406912.0,22798336.0,21254144.0,21872640.0,22163456.0,21520384.0,21786624.0,21721088.0,21450752.0,21442560.0,21803008.0,3,Train/3/00003_00020_00023.png
21000192.0,20951040.0,21032960.0,21241856.0,21815296.0,22020096.0,23527424.0,24117248.0,21860352.0,21032960.0,21630976.0,25829376.0,28274688.0,31260672.0,31121408.0,28659712.0,29143040.0,30261248.0,30453760.0,29569024.0,28229632.0,28327936.0,29200384.0,29122560.0,26615808.0,26824704.0,35012608.0,34168832.0,27353088.0,24195072.0,20811776.0,20508672.0,21069824.0,21499904.0,20398080.0,20836352.0,20643840.0,20639744.0,20824064.0,21270528.0,3,Train/3/00003_00020_00024.png
21151744.0,21757952.0,22175744.0,21921792.0,21815296.0,22626304.0,24317952.0,24211456.0,21975040.0,20701184.0,21917696.0,26730496.0,29843456.0,31199232.0,30048256.0,30351360.0,34721792.0,37957632.0,39096320.0,39219200.0,35172352.0,30961664.0,29319168.0,28295168.0,26476544.0,25223168.0,30113792.0,35389440.0,33083392.0,32505856.0,32182272.0,31404032.0,30568448.0,27914240.0,24330240.0,20652032.0,20627456.0,20856832.0,21032960.0,20746240.0,3,Train/3/00003_00020_00025.png
19423232.0,21168128.0,22315008.0,22147072.0,22544384.0,22724608.0,24047616.0,25473024.0,23494656.0,22794240.0,23240704.0,26161152.0,30081024.0,32231424.0,32763904.0,29888512.0,28524544.0,30158848.0,31625216.0,32444416.0,31719424.0,30314496.0,30339072.0,29302784.0,27492352.0,25616384.0,25825280.0,32833536.0,32940032.0,27873280.0,24543232.0,22003712.0,22958080.0,23056384.0,23289856.0,22478848.0,20807680.0,21581824.0,21594112.0,21143552.0,3,Train/3/00003_00020_00026.png
19697664.0,21209088.0,20971520.0,21815296.0,21569536.0,22777856.0,23928832.0,22794240.0,21528576.0,21737472.0,25767936.0,29704192.0,31920128.0,32743424.0,30453760.0,30048256.0,31719424.0,30388224.0,29282304.0,29650944.0,29171712.0,30023680.0,31244288.0,30191616.0,27439104.0,29245440.0,35758080.0,34070528.0,28164096.0,24383488.0,20066304.0,19070976.0,20004864.0,21884928.0,20684800.0,20078592.0,20148224.0,19988480.0,19681280.0,19439616.0,3,Train/3/00003_00020_00027.png
21479424.0,19685376.0,20881408.0,20848640.0,20963328.0,21311488.0,23146496.0,22933504.0,21827584.0,20721664.0,22749184.0,27516928.0,29880320.0,31936512.0,31162368.0,28606464.0,30011392.0,31694848.0,31612928.0,30986240.0,29016064.0,27746304.0,28397568.0,27836416.0,26476544.0,24956928.0,29687808.0,36491264.0,32968704.0,26595328.0,23384064.0,21262336.0,20619264.0,19771392.0,20828160.0,19087360.0,15532032.0,17354752.0,19333120.0,18300928.0,3,Train/3/00003_00020_00028.png
24698880.0,25288704.0,25583616.0,25726976.0,25698304.0,25612288.0,25436160.0,25690112.0,26177536.0,27586560.0,29192192.0,28889088.0,30031872.0,31981568.0,34226176.0,34349056.0,34553856.0,34803712.0,35160064.0,34652160.0,33853440.0,33193984.0,32817152.0,33415168.0,33742848.0,32018432.0,28770304.0,26730496.0,26066944.0,25886720.0,24158208.0,23375872.0,24055808.0,24186880.0,24313856.0,24391680.0,24481792.0,24326144.0,23707648.0,22974464.0,3,Train/3/00003_00021_00000.png
24510464.0,24502272.0,24428544.0,24522752.0,25395200.0,25284608.0,25296896.0,25407488.0,25661440.0,27242496.0,28557312.0,28659712.0,28811264.0,31100928.0,33927168.0,34205696.0,33800192.0,34283520.0,34066432.0,33579008.0,32735232.0,31514624.0,31203328.0,31473664.0,32145408.0,31408128.0,27942912.0,25948160.0,25042944.0,24432640.0,23646208.0,23482368.0,23793664.0,23937024.0,23957504.0,24268800.0,24317952.0,23744512.0,23351296.0,23101440.0,3,Train/3/00003_00021_00001.png
24965120.0,24883200.0,24522752.0,24264704.0,24514560.0,24375296.0,24555520.0,24883200.0,24981504.0,24834048.0,24846336.0,25923584.0,27168768.0,28110848.0,28860416.0,30461952.0,33341440.0,33873920.0,33345536.0,33447936.0,33894400.0,33800192.0,33316864.0,32788480.0,32030720.0,32710656.0,32837632.0,30773248.0,27312128.0,26312704.0,25907200.0,24473600.0,23134208.0,23138304.0,23220224.0,24076288.0,23834624.0,24006656.0,24354816.0,23801856.0,3,Train/3/00003_00021_00002.png
25092096.0,24625152.0,24514560.0,24580096.0,24682496.0,24563712.0,24678400.0,25006080.0,25194496.0,25612288.0,26226688.0,28352512.0,28725248.0,29061120.0,31182848.0,33816576.0,34217984.0,33538048.0,33386496.0,34541568.0,32841728.0,33271808.0,32460800.0,31154176.0,31526912.0,32399360.0,32399360.0,29913088.0,26820608.0,25268224.0,25202688.0,23838720.0,22900736.0,22765568.0,23093248.0,23638016.0,24027136.0,24338432.0,24539136.0,24535040.0,3,Train/3/00003_00021_00003.png
24653824.0,24469504.0,24436736.0,24403968.0,24678400.0,25120768.0,25231360.0,25296896.0,25473024.0,25944064.0,27615232.0,27918336.0,29130752.0,31375360.0,33849344.0,35037184.0,34041856.0,33931264.0,34484224.0,34848768.0,33939456.0,33861632.0,32952320.0,32018432.0,32309248.0,33378304.0,32501760.0,29736960.0,26882048.0,25665536.0,24932352.0,23851008.0,23314432.0,23523328.0,24363008.0,24416256.0,24788992.0,25051136.0,25427968.0,25841664.0,3,Train/3/00003_00021_00004.png
24621056.0,24457216.0,24416256.0,24576000.0,25047040.0,24932352.0,25051136.0,24944640.0,25714688.0,27762688.0,28717056.0,28237824.0,29511680.0,32612352.0,35532800.0,35340288.0,34234368.0,34111488.0,34844672.0,35422208.0,34078720.0,34009088.0,32890880.0,32190464.0,33280000.0,33783808.0,32641024.0,29921280.0,27123712.0,25571328.0,25423872.0,24338432.0,23367680.0,22900736.0,22831104.0,23252992.0,24272896.0,24788992.0,24948736.0,25141248.0,3,Train/3/00003_00021_00005.png
24952832.0,24772608.0,24584192.0,24395776.0,24408064.0,24477696.0,24850432.0,25702400.0,27062272.0,29151232.0,29122560.0,29839360.0,31989760.0,35012608.0,36634624.0,35651584.0,34635776.0,35581952.0,34963456.0,34627584.0,34115584.0,33783808.0,33366016.0,32440320.0,33771520.0,34926592.0,32804864.0,29913088.0,27422720.0,26472448.0,26370048.0,24625152.0,24219648.0,23523328.0,22966272.0,22913024.0,22495232.0,22753280.0,22900736.0,22773760.0,3,Train/3/00003_00021_00006.png
24956928.0,24920064.0,24289280.0,24109056.0,24473600.0,24903680.0,24686592.0,25116672.0,27340800.0,28946432.0,28413952.0,28864512.0,31703040.0,34914304.0,36085760.0,35442688.0,34824192.0,34512896.0,35020800.0,35188736.0,35135488.0,34381824.0,32522240.0,31797248.0,33054720.0,34029568.0,32735232.0,29077504.0,26218496.0,26230784.0,26054656.0,24662016.0,23875584.0,24530944.0,23523328.0,23388160.0,22929408.0,22892544.0,22978560.0,22650880.0,3,Train/3/00003_00021_00007.png
24862720.0,25116672.0,24793088.0,24485888.0,24260608.0,24023040.0,23855104.0,23838720.0,24555520.0,26439680.0,28102656.0,28446720.0,29351936.0,32145408.0,34775040.0,36532224.0,37240832.0,36118528.0,36896768.0,36589568.0,35758080.0,35155968.0,34873344.0,34799616.0,33529856.0,33402880.0,33927168.0,33562624.0,31444992.0,28295168.0,26148864.0,25600000.0,25309184.0,23977984.0,23515136.0,24031232.0,23818240.0,23695360.0,23461888.0,23171072.0,3,Train/3/00003_00021_00008.png
24887296.0,24944640.0,24944640.0,25120768.0,24985600.0,24449024.0,24129536.0,23658496.0,23855104.0,23982080.0,26759168.0,28037120.0,28139520.0,29454336.0,32264192.0,35012608.0,36294656.0,35659776.0,36253696.0,36884480.0,36659200.0,35762176.0,35368960.0,34922496.0,34189312.0,32817152.0,34693120.0,34406400.0,32137216.0,29347840.0,26628096.0,26279936.0,26038272.0,24231936.0,22982656.0,23121920.0,23580672.0,23461888.0,23359488.0,23482368.0,3,Train/3/00003_00021_00009.png
24481792.0,24948736.0,25010176.0,25030656.0,24592384.0,24080384.0,24219648.0,24387584.0,26251264.0,26820608.0,27209728.0,28794880.0,31449088.0,34250752.0,35995648.0,36380672.0,35225600.0,36036608.0,36511744.0,36073472.0,35221504.0,35102720.0,35184640.0,33947648.0,33120256.0,34611200.0,34676736.0,32600064.0,29257728.0,27209728.0,27553792.0,27373568.0,24907776.0,24330240.0,23584768.0,23511040.0,23670784.0,23560192.0,23474176.0,23298048.0,3,Train/3/00003_00021_00010.png
24588288.0,24174592.0,24223744.0,24412160.0,24592384.0,24698880.0,24543232.0,24375296.0,25563136.0,27107328.0,27357184.0,27004928.0,29405184.0,34418688.0,37085184.0,36675584.0,35393536.0,36376576.0,37974016.0,37355520.0,35827712.0,35368960.0,35311616.0,33959936.0,34443264.0,35704832.0,34836480.0,30834688.0,27193344.0,26124288.0,26619904.0,25362432.0,23216128.0,23302144.0,23699456.0,23302144.0,23379968.0,23711744.0,23470080.0,23568384.0,3,Train/3/00003_00021_00011.png
24825856.0,24694784.0,24506368.0,24457216.0,24334336.0,24403968.0,24576000.0,24674304.0,24948736.0,27279360.0,28483584.0,27136000.0,27721728.0,30519296.0,34488320.0,37109760.0,37552128.0,35954688.0,36655104.0,37171200.0,37462016.0,36175872.0,36007936.0,35037184.0,33525760.0,33329152.0,36356096.0,35512320.0,32452608.0,28864512.0,26591232.0,26439680.0,26132480.0,24723456.0,23019520.0,22970368.0,23289856.0,23715840.0,23318528.0,23625728.0,3,Train/3/00003_00021_00012.png
24625152.0,24317952.0,24629248.0,24711168.0,24350720.0,24309760.0,24600576.0,24600576.0,25579520.0,28409856.0,28311552.0,27303936.0,28782592.0,32178176.0,35135488.0,37380096.0,36601856.0,36757504.0,37765120.0,37400576.0,36433920.0,36028416.0,35840000.0,35270656.0,33583104.0,34664448.0,35807232.0,33800192.0,29745152.0,26951680.0,26132480.0,26218496.0,24498176.0,23142400.0,23183360.0,23027712.0,23822336.0,23994368.0,24186880.0,23887872.0,3,Train/3/00003_00021_00013.png
24928256.0,25026560.0,24883200.0,24608768.0,24260608.0,24444928.0,24395776.0,24915968.0,27693056.0,28389376.0,27525120.0,27975680.0,31191040.0,34463744.0,36552704.0,35028992.0,34922496.0,36782080.0,37322752.0,35868672.0,34889728.0,35774464.0,34881536.0,31940608.0,32960512.0,36020224.0,33927168.0,30556160.0,26865664.0,26198016.0,26345472.0,25198592.0,22724608.0,22503424.0,22888448.0,23068672.0,23752704.0,23961600.0,24039424.0,23670784.0,3,Train/3/00003_00021_00014.png
25899008.0,25591808.0,24879104.0,24997888.0,25092096.0,24535040.0,24195072.0,24190976.0,25194496.0,27942912.0,28413952.0,27832320.0,28807168.0,32907264.0,35901440.0,37494784.0,36106240.0,35483648.0,36233216.0,37289984.0,36642816.0,35389440.0,35704832.0,34775040.0,32317440.0,32890880.0,35692544.0,34828288.0,31277056.0,26910720.0,25104384.0,25751552.0,26251264.0,23535616.0,23351296.0,22659072.0,22568960.0,22880256.0,23158784.0,23928832.0,3,Train/3/00003_00021_00015.png
26337280.0,25710592.0,25583616.0,25751552.0,24981504.0,24809472.0,24764416.0,24485888.0,26816512.0,28852224.0,29220864.0,28860416.0,30531584.0,35053568.0,38891520.0,40177664.0,37715968.0,36655104.0,37617664.0,38379520.0,36929536.0,35643392.0,36265984.0,36429824.0,34091008.0,32677888.0,35520512.0,36110336.0,33628160.0,29761536.0,25919488.0,25165824.0,25231360.0,24711168.0,23179264.0,23212032.0,23359488.0,23224320.0,22474752.0,22708224.0,3,Train/3/00003_00021_00016.png
27316224.0,25903104.0,25567232.0,25481216.0,25186304.0,25464832.0,25382912.0,26312704.0,29786112.0,28884992.0,28540928.0,30613504.0,34893824.0,39075840.0,40337408.0,39247872.0,37351424.0,37883904.0,38457344.0,37105664.0,36012032.0,35799040.0,35770368.0,34283520.0,33402880.0,34779136.0,35164160.0,33603584.0,29904896.0,26091520.0,25288704.0,25133056.0,24629248.0,22618112.0,22691840.0,22888448.0,23060480.0,23031808.0,22564864.0,22368256.0,3,Train/3/00003_00021_00017.png
26779648.0,27062272.0,25886720.0,25657344.0,25378816.0,25190400.0,25604096.0,24920064.0,26890240.0,29548544.0,28504064.0,28168192.0,30072832.0,34308096.0,37834752.0,39751680.0,38715392.0,37359616.0,38060032.0,38797312.0,38432768.0,36708352.0,36655104.0,36577280.0,35295232.0,33230848.0,33333248.0,36786176.0,35516416.0,31571968.0,26951680.0,24551424.0,24989696.0,25423872.0,24371200.0,21499904.0,21348352.0,21827584.0,22065152.0,22093824.0,3,Train/3/00003_00021_00018.png
26419200.0,25911296.0,25853952.0,25280512.0,24469504.0,24080384.0,25604096.0,29462528.0,29859840.0,28426240.0,27705344.0,30613504.0,35667968.0,38711296.0,41246720.0,38928384.0,37228544.0,38932480.0,39579648.0,39178240.0,37277696.0,36622336.0,37756928.0,37285888.0,35213312.0,33382400.0,35651584.0,37810176.0,35692544.0,32382976.0,27303936.0,24182784.0,24186880.0,24965120.0,24526848.0,22056960.0,21504000.0,21233664.0,22007808.0,22503424.0,3,Train/3/00003_00021_00019.png
26705920.0,26492928.0,26238976.0,25927680.0,26177536.0,25870336.0,26972160.0,30212096.0,28610560.0,27283456.0,27455488.0,31789056.0,36016128.0,38998016.0,40304640.0,38453248.0,37404672.0,38490112.0,39030784.0,39047168.0,37486592.0,35999744.0,36888576.0,36360192.0,34160640.0,32686080.0,35237888.0,36712448.0,34254848.0,30949376.0,26800128.0,24629248.0,24010752.0,23904256.0,22884352.0,21266432.0,21917696.0,21823488.0,21049344.0,21463040.0,3,Train/3/00003_00021_00020.png
29917184.0,28446720.0,27975680.0,29102080.0,28504064.0,27693056.0,30924800.0,32350208.0,30965760.0,31182848.0,32608256.0,35868672.0,39673856.0,42745856.0,42446848.0,39383040.0,38428672.0,39051264.0,39968768.0,39673856.0,36925440.0,36642816.0,37691392.0,36888576.0,35504128.0,32956416.0,35500032.0,38371328.0,36847616.0,33431552.0,29241344.0,26025984.0,24948736.0,24932352.0,25067520.0,21291008.0,19562496.0,20705280.0,21741568.0,21757952.0,3,Train/3/00003_00021_00021.png
30785536.0,33865728.0,33771520.0,31690752.0,31666176.0,36401152.0,39137280.0,35807232.0,33079296.0,31055872.0,34258944.0,39030784.0,41861120.0,42860544.0,41644032.0,39501824.0,40488960.0,40742912.0,40255488.0,39227392.0,37126144.0,37908480.0,38907904.0,37142528.0,33972224.0,33263616.0,36499456.0,36884480.0,35078144.0,31842304.0,26968064.0,24682496.0,24928256.0,25800704.0,24952832.0,22716416.0,21409792.0,20946944.0,21303296.0,21995520.0,3,Train/3/00003_00021_00022.png
43765760.0,45428736.0,42754048.0,41463808.0,41213952.0,44015616.0,45834240.0,41730048.0,38780928.0,37068800.0,44978176.0,49926144.0,52068352.0,49414144.0,44195840.0,40509440.0,41000960.0,43036672.0,43610112.0,43184128.0,41107456.0,40562688.0,39952384.0,39927808.0,38572032.0,35954688.0,34803712.0,37961728.0,39010304.0,38215680.0,37285888.0,34648064.0,30232576.0,27049984.0,26202112.0,26017792.0,25378816.0,21831680.0,22933504.0,23777280.0,3,Train/3/00003_00021_00023.png
21188608.0,19968000.0,18956288.0,18849792.0,19070976.0,19513344.0,20148224.0,20615168.0,21430272.0,21921792.0,21729280.0,20713472.0,22429696.0,24485888.0,25251840.0,25296896.0,24571904.0,23773184.0,23977984.0,22974464.0,22429696.0,22573056.0,21532672.0,21581824.0,22351872.0,23781376.0,24768512.0,22876160.0,20119552.0,20602880.0,20291584.0,20135936.0,20000768.0,19546112.0,19972096.0,20832256.0,21336064.0,21315584.0,21549056.0,21913600.0,3,Train/3/00003_00022_00000.png
20443136.0,19783680.0,19107840.0,18661376.0,18776064.0,19156992.0,19656704.0,21004288.0,21340160.0,21078016.0,20480000.0,20213760.0,22528000.0,24748032.0,25096192.0,24117248.0,23977984.0,24358912.0,25034752.0,24891392.0,24403968.0,23883776.0,22949888.0,22237184.0,22347776.0,23531520.0,23183360.0,21733376.0,20013056.0,19730432.0,19984384.0,20156416.0,19816448.0,19714048.0,20160512.0,20520960.0,20590592.0,20475904.0,20365312.0,20197376.0,3,Train/3/00003_00022_00001.png
19677184.0,20209664.0,20758528.0,20701184.0,20004864.0,19066880.0,18886656.0,18419712.0,17666048.0,18571264.0,19963904.0,21893120.0,22675456.0,20328448.0,19091456.0,20787200.0,23670784.0,25362432.0,24383488.0,25382912.0,25686016.0,25100288.0,26214400.0,25825280.0,25710592.0,25780224.0,25665536.0,28532736.0,28143616.0,24539136.0,20082688.0,18878464.0,19623936.0,19783680.0,19841024.0,21000192.0,22536192.0,23175168.0,23318528.0,23453696.0,3,Train/3/00003_00022_00002.png
