f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,ClassId,Path
13772.0,13024.0,12120.0,12004.0,12624.0,12752.0,13988.0,13540.0,13352.0,13068.0,12252.0,11672.0,12252.0,14016.0,14440.0,13400.0,12540.0,12632.0,12856.0,12732.0,12844.0,12948.0,12520.0,12464.0,12400.0,12696.0,12648.0,11748.0,11064.0,9956.0,10040.0,9544.0,9272.0,9632.0,9560.0,9712.0,9832.0,10056.0,10508.0,10316.0,3,Train/3/00003_00011_00007.png
13140.0,13980.0,14192.0,13840.0,13192.0,12284.0,11856.0,12152.0,12588.0,12416.0,12612.0,12452.0,12344.0,11692.0,12252.0,12932.0,14104.0,13312.0,12676.0,12592.0,12360.0,12120.0,12452.0,12740.0,11968.0,12324.0,12328.0,11952.0,11100.0,10548.0,10344.0,9912.0,9536.0,9592.0,9660.0,9456.0,9852.0,10128.0,10456.0,10384.0,3,Train/3/00003_00011_00008.png
12100.0,12852.0,13388.0,13996.0,13616.0,13248.0,12444.0,12016.0,12280.0,12548.0,12824.0,12856.0,12496.0,12280.0,12356.0,12576.0,13280.0,13944.0,13284.0,12772.0,12832.0,12636.0,12492.0,12220.0,12000.0,11888.0,12160.0,12408.0,11492.0,11012.0,10592.0,10640.0,10100.0,9760.0,9640.0,9456.0,9764.0,9540.0,10068.0,10360.0,3,Train/3/00003_00011_00009.png
12288.0,13020.0,13488.0,13316.0,13476.0,12948.0,12388.0,12424.0,12656.0,12592.0,12684.0,12140.0,11932.0,12692.0,13176.0,12884.0,13444.0,14320.0,13528.0,12564.0,12628.0,12504.0,12192.0,11716.0,11660.0,12532.0,12396.0,11700.0,11116.0,11000.0,10532.0,10432.0,9712.0,9656.0,9660.0,9404.0,9616.0,9560.0,9700.0,9884.0,3,Train/3/00003_00011_00010.png
13352.0,13760.0,14028.0,14120.0,13504.0,12908.0,12864.0,13012.0,13060.0,12492.0,12228.0,12652.0,13272.0,13060.0,12880.0,12900.0,13888.0,14716.0,13360.0,12604.0,12216.0,12296.0,11828.0,11948.0,12028.0,12172.0,11904.0,11024.0,10788.0,10524.0,10664.0,9964.0,9844.0,9560.0,9548.0,9544.0,9480.0,9532.0,9580.0,9696.0,3,Train/3/00003_00011_00011.png
12324.0,12516.0,13532.0,14736.0,15196.0,15336.0,15104.0,14448.0,13948.0,13628.0,13552.0,13252.0,13576.0,13888.0,13968.0,13280.0,13396.0,13308.0,13536.0,14004.0,13416.0,12408.0,12352.0,12244.0,11904.0,11896.0,12252.0,12232.0,11440.0,10968.0,10588.0,10904.0,10672.0,10380.0,10144.0,9608.0,9548.0,9240.0,9288.0,9188.0,3,Train/3/00003_00011_00012.png
13836.0,12804.0,12412.0,12000.0,12172.0,12580.0,13144.0,13024.0,12960.0,12720.0,12412.0,12720.0,13260.0,13848.0,14252.0,13976.0,13860.0,13512.0,13836.0,13552.0,13568.0,13456.0,12544.0,12120.0,11912.0,11740.0,12292.0,12312.0,11780.0,11232.0,10820.0,10752.0,10960.0,10932.0,10632.0,10684.0,10148.0,10264.0,9552.0,9548.0,3,Train/3/00003_00011_00013.png
14104.0,13820.0,13608.0,12868.0,12616.0,12432.0,12484.0,12656.0,13200.0,12796.0,12716.0,12020.0,12260.0,13144.0,13660.0,13708.0,13168.0,13316.0,13600.0,13496.0,13148.0,12968.0,13156.0,13312.0,12940.0,12260.0,12524.0,12988.0,12912.0,11992.0,10956.0,10796.0,10608.0,10340.0,10084.0,9968.0,10392.0,10060.0,9996.0,9512.0,3,Train/3/00003_00011_00014.png
20528.0,18660.0,16768.0,15540.0,14312.0,13656.0,13308.0,13028.0,12880.0,12480.0,12324.0,12376.0,13096.0,13324.0,13448.0,13076.0,13524.0,13564.0,13948.0,13456.0,13268.0,12952.0,13392.0,12916.0,12884.0,12592.0,12852.0,12656.0,11956.0,11172.0,10740.0,11012.0,10680.0,10320.0,10036.0,10212.0,10148.0,10432.0,9764.0,9864.0,3,Train/3/00003_00011_00015.png
25764.0,24532.0,21212.0,17860.0,16092.0,15032.0,14096.0,13316.0,12504.0,12172.0,12412.0,13144.0,13816.0,14244.0,13732.0,13348.0,13636.0,13288.0,13576.0,13440.0,13272.0,12948.0,13084.0,12480.0,12128.0,12328.0,13316.0,13388.0,12228.0,10988.0,10696.0,10944.0,10912.0,10692.0,10184.0,10112.0,10004.0,9948.0,9896.0,9860.0,3,Train/3/00003_00011_00016.png
32380.0,34628.0,33464.0,27892.0,23080.0,20384.0,17844.0,15192.0,13856.0,13076.0,12992.0,13136.0,13716.0,13752.0,13768.0,13644.0,13284.0,13112.0,12860.0,12688.0,12564.0,12876.0,12832.0,12516.0,12072.0,12348.0,12752.0,12420.0,12480.0,11324.0,11064.0,10868.0,11128.0,11000.0,10752.0,10208.0,9952.0,9728.0,9508.0,9408.0,3,Train/3/00003_00011_00017.png
49476.0,44172.0,39668.0,35652.0,36768.0,35156.0,32536.0,26288.0,20532.0,15792.0,14416.0,14180.0,13960.0,14516.0,14420.0,13828.0,13928.0,14036.0,14004.0,13456.0,12916.0,12628.0,12468.0,12436.0,12812.0,12116.0,11904.0,12504.0,12844.0,12208.0,11772.0,11220.0,11376.0,11440.0,11564.0,11412.0,11356.0,11428.0,11236.0,10736.0,3,Train/3/00003_00011_00018.png
58632.0,57800.0,55064.0,45164.0,42432.0,37292.0,31148.0,29028.0,24392.0,22656.0,18948.0,16700.0,16464.0,15744.0,14648.0,14228.0,13736.0,13548.0,13356.0,13380.0,12864.0,12960.0,12520.0,12608.0,12328.0,12004.0,12076.0,12956.0,13336.0,12612.0,11496.0,10628.0,10528.0,10736.0,10644.0,10288.0,10164.0,10468.0,10344.0,10120.0,3,Train/3/00003_00011_00019.png
41128.0,39620.0,41456.0,43788.0,42160.0,40500.0,31948.0,25532.0,21680.0,20588.0,20140.0,20000.0,18760.0,17264.0,16700.0,15428.0,14492.0,14352.0,14200.0,13364.0,12872.0,12728.0,12928.0,12740.0,11956.0,11824.0,12728.0,13016.0,12740.0,11648.0,10424.0,10232.0,10248.0,10788.0,10660.0,10240.0,10088.0,9956.0,9708.0,9864.0,3,Train/3/00003_00011_00020.png
41884.0,44208.0,39772.0,34472.0,30724.0,26860.0,23216.0,20568.0,19432.0,19648.0,20616.0,21012.0,19144.0,18092.0,17428.0,16532.0,15680.0,14944.0,14628.0,13644.0,13392.0,13236.0,12976.0,12612.0,12212.0,11916.0,12648.0,12908.0,12308.0,11532.0,10540.0,10812.0,10956.0,11660.0,10548.0,9840.0,9836.0,10072.0,9804.0,9684.0,3,Train/3/00003_00011_00021.png
36188.0,38636.0,39040.0,37776.0,32788.0,29408.0,29224.0,27600.0,24996.0,22392.0,21024.0,19532.0,20640.0,20308.0,18536.0,16668.0,15688.0,16000.0,16252.0,16084.0,15216.0,14968.0,14628.0,13668.0,13232.0,12660.0,13088.0,14108.0,13848.0,13008.0,11800.0,11052.0,10844.0,11616.0,11516.0,10612.0,10696.0,10276.0,10172.0,10500.0,3,Train/3/00003_00011_00022.png
261120.0,261120.0,261120.0,261120.0,261120.0,261096.0,260380.0,257412.0,241272.0,224108.0,210540.0,202288.0,194988.0,188524.0,182904.0,178948.0,177060.0,175532.0,172168.0,170032.0,167100.0,162624.0,159460.0,154420.0,148884.0,144244.0,140472.0,135960.0,128092.0,113220.0,98900.0,73444.0,40224.0,27372.0,25628.0,27628.0,26944.0,26852.0,24964.0,22824.0,3,Train/3/00003_00012_00000.png
261120.0,261120.0,261120.0,261120.0,261120.0,261120.0,260684.0,257880.0,245096.0,227972.0,213408.0,203224.0,195868.0,188696.0,181444.0,174252.0,166796.0,161912.0,159524.0,158952.0,158180.0,158956.0,159008.0,157976.0,159016.0,163568.0,167092.0,166796.0,159616.0,151528.0,138628.0,111368.0,54764.0,31740.0,26656.0,28368.0,28616.0,27408.0,25384.0,24168.0,3,Train/3/00003_00012_00001.png
261120.0,261120.0,261120.0,261120.0,261120.0,261120.0,261120.0,261120.0,260872.0,256976.0,241836.0,223536.0,208364.0,198452.0,192164.0,185872.0,177548.0,168504.0,163360.0,159752.0,157584.0,156620.0,156084.0,157060.0,157816.0,159628.0,164148.0,171688.0,174776.0,174524.0,174096.0,176760.0,179664.0,140780.0,70024.0,28464.0,26832.0,27596.0,26812.0,25860.0,3,Train/3/00003_00012_00002.png
261120.0,261120.0,261120.0,261120.0,261120.0,260952.0,260736.0,258708.0,248496.0,230252.0,214408.0,204028.0,196744.0,189696.0,183664.0,178612.0,174284.0,168536.0,161508.0,156468.0,160536.0,151372.0,151820.0,162412.0,162316.0,167620.0,174888.0,181724.0,185012.0,184512.0,183688.0,185204.0,191556.0,136332.0,72748.0,35524.0,35348.0,33328.0,31196.0,30072.0,3,Train/3/00003_00012_00003.png
261120.0,261120.0,261120.0,261120.0,261120.0,260720.0,260344.0,257808.0,249596.0,230792.0,215416.0,203804.0,195152.0,188220.0,179096.0,167032.0,155836.0,149332.0,144488.0,140080.0,138296.0,138600.0,137952.0,141160.0,145176.0,150452.0,158228.0,171572.0,182196.0,189772.0,195568.0,201324.0,207624.0,156516.0,71992.0,40456.0,38116.0,37300.0,34284.0,31172.0,3,Train/3/00003_00012_00004.png
261120.0,261120.0,261120.0,261120.0,261120.0,261120.0,259432.0,250496.0,230504.0,213976.0,202344.0,194056.0,187548.0,180728.0,173944.0,166000.0,160476.0,158620.0,144772.0,145028.0,144932.0,142016.0,146976.0,149276.0,154776.0,162656.0,169916.0,174996.0,181736.0,188736.0,196192.0,206868.0,220560.0,177080.0,93024.0,52160.0,47892.0,45140.0,42568.0,41908.0,3,Train/3/00003_00012_00005.png
261120.0,261120.0,261120.0,261120.0,261052.0,259972.0,257904.0,244496.0,224672.0,209664.0,198704.0,191408.0,185332.0,179320.0,172092.0,158284.0,153728.0,151752.0,150036.0,148176.0,147404.0,147856.0,149288.0,151276.0,153960.0,158032.0,171316.0,180512.0,185916.0,191560.0,200300.0,212644.0,208268.0,153592.0,63644.0,54312.0,53356.0,54336.0,54128.0,53008.0,3,Train/3/00003_00012_00006.png
261120.0,261120.0,261120.0,261120.0,261120.0,261120.0,261120.0,261112.0,258660.0,253548.0,238828.0,218532.0,204832.0,195976.0,187452.0,179280.0,173108.0,166028.0,156248.0,149308.0,146544.0,138552.0,139916.0,137888.0,138304.0,148792.0,149980.0,161136.0,170592.0,177852.0,184692.0,192120.0,200928.0,213900.0,221936.0,126072.0,62120.0,52728.0,55976.0,56724.0,3,Train/3/00003_00012_00007.png
261120.0,261120.0,261120.0,261120.0,261120.0,261120.0,261120.0,260948.0,258532.0,243068.0,222760.0,207696.0,196316.0,189496.0,183924.0,179364.0,171736.0,164248.0,161296.0,160856.0,156068.0,154552.0,154296.0,155256.0,156720.0,158364.0,162280.0,167436.0,173380.0,179988.0,186148.0,192636.0,201288.0,213588.0,212372.0,115980.0,54544.0,46400.0,49332.0,50248.0,3,Train/3/00003_00012_00008.png
261120.0,261120.0,261120.0,261120.0,261120.0,260648.0,256788.0,246448.0,227116.0,210996.0,199628.0,191412.0,185176.0,178708.0,164640.0,154888.0,148644.0,144488.0,141776.0,140444.0,139584.0,138692.0,139796.0,141760.0,143552.0,145896.0,152344.0,168492.0,176528.0,182708.0,189736.0,198448.0,209332.0,222356.0,139080.0,73224.0,50884.0,52360.0,53852.0,53196.0,3,Train/3/00003_00012_00009.png
261120.0,261120.0,261120.0,261120.0,261120.0,261120.0,260372.0,257748.0,252328.0,229108.0,212088.0,200336.0,190664.0,184048.0,176996.0,166920.0,157192.0,151108.0,142872.0,139088.0,138188.0,136088.0,137544.0,137008.0,140316.0,145044.0,149992.0,159004.0,171540.0,179984.0,185208.0,192296.0,202488.0,216672.0,179128.0,98748.0,48676.0,47076.0,48840.0,49824.0,3,Train/3/00003_00012_00010.png
261120.0,261120.0,261120.0,261120.0,261120.0,260524.0,257004.0,245868.0,224140.0,208440.0,197956.0,189008.0,181652.0,174476.0,167692.0,155840.0,143888.0,140844.0,138168.0,136160.0,135248.0,135048.0,135932.0,136520.0,139172.0,147164.0,156960.0,165176.0,176396.0,184336.0,191560.0,199412.0,211856.0,220780.0,145120.0,63600.0,50540.0,53828.0,54380.0,54236.0,3,Train/3/00003_00012_00011.png
261120.0,261120.0,261120.0,261120.0,261120.0,259964.0,257032.0,247428.0,223968.0,208508.0,196596.0,187708.0,181416.0,176912.0,169796.0,156480.0,144756.0,141928.0,135800.0,131936.0,133020.0,129272.0,131856.0,131592.0,133280.0,137932.0,142176.0,149280.0,165668.0,174716.0,179924.0,185904.0,193784.0,206036.0,220336.0,177952.0,82456.0,44212.0,45708.0,48340.0,3,Train/3/00003_00012_00012.png
261120.0,261120.0,261120.0,261120.0,261120.0,261120.0,261072.0,259456.0,252836.0,231576.0,212720.0,199712.0,189692.0,182640.0,173116.0,162164.0,153592.0,147700.0,140532.0,136024.0,129500.0,125808.0,125124.0,124624.0,131188.0,133076.0,142060.0,146904.0,152880.0,164380.0,176992.0,184020.0,191512.0,202216.0,214716.0,201240.0,79824.0,46220.0,45912.0,46584.0,3,Train/3/00003_00012_00013.png
261120.0,261120.0,261120.0,261120.0,261120.0,261032.0,257936.0,256720.0,237692.0,218160.0,203068.0,191884.0,183556.0,176116.0,170176.0,160976.0,145808.0,137192.0,133708.0,129372.0,127236.0,126320.0,125816.0,126268.0,127548.0,130424.0,133156.0,140148.0,155168.0,165356.0,172236.0,180712.0,189140.0,198972.0,212240.0,214876.0,100224.0,50100.0,43256.0,45904.0,3,Train/3/00003_00012_00014.png
261120.0,261120.0,261120.0,261120.0,261120.0,260936.0,257076.0,250252.0,227468.0,210608.0,199084.0,190604.0,184432.0,178816.0,168024.0,159040.0,155116.0,150536.0,136684.0,138364.0,131088.0,130892.0,131996.0,134564.0,134212.0,144624.0,148356.0,153476.0,163272.0,174144.0,179576.0,185324.0,192756.0,203600.0,218592.0,195408.0,80852.0,47336.0,47324.0,48828.0,3,Train/3/00003_00012_00015.png
261120.0,261120.0,261120.0,261088.0,260812.0,259148.0,251416.0,234720.0,214644.0,202364.0,192344.0,184888.0,178480.0,166400.0,155844.0,147984.0,142276.0,129344.0,127100.0,124208.0,122316.0,121924.0,122040.0,124052.0,127340.0,132912.0,144000.0,151752.0,159728.0,171704.0,181940.0,188980.0,197800.0,209500.0,218652.0,121840.0,53908.0,44560.0,47608.0,48924.0,3,Train/3/00003_00012_00016.png
261120.0,261120.0,261120.0,261120.0,260588.0,256048.0,242140.0,219204.0,204168.0,192452.0,182636.0,173804.0,164772.0,151508.0,138300.0,127960.0,124492.0,115072.0,110404.0,108692.0,105204.0,105412.0,105936.0,108916.0,111396.0,114764.0,126968.0,132988.0,142112.0,155528.0,171264.0,180848.0,189828.0,200604.0,215756.0,169004.0,76644.0,41040.0,41148.0,44180.0,3,Train/3/00003_00012_00017.png
261120.0,261120.0,261100.0,259900.0,256364.0,246672.0,222972.0,206772.0,195392.0,187240.0,180068.0,171376.0,162600.0,146816.0,139136.0,131716.0,128680.0,124996.0,119500.0,116648.0,113732.0,114472.0,117200.0,121968.0,126424.0,128280.0,134028.0,145112.0,154548.0,166392.0,176456.0,184556.0,193212.0,205480.0,220164.0,142612.0,55548.0,37736.0,40708.0,41828.0,3,Train/3/00003_00012_00018.png
261120.0,261120.0,261120.0,260204.0,256896.0,242448.0,219928.0,204888.0,194284.0,185656.0,178104.0,167220.0,154668.0,139876.0,132524.0,126360.0,117516.0,114556.0,107964.0,105212.0,103456.0,102504.0,103940.0,105000.0,109168.0,114068.0,119896.0,129444.0,138752.0,148188.0,161616.0,173108.0,183572.0,192964.0,202576.0,209936.0,143464.0,60036.0,38840.0,39844.0,3,Train/3/00003_00012_00019.png
261120.0,261120.0,261116.0,260832.0,258004.0,254220.0,234640.0,214136.0,200480.0,189716.0,181900.0,173776.0,161264.0,147160.0,133724.0,127220.0,120448.0,114664.0,110464.0,105864.0,103264.0,101904.0,102604.0,103752.0,102584.0,100744.0,100036.0,97352.0,108588.0,110548.0,113640.0,128436.0,140136.0,144400.0,156260.0,154456.0,113940.0,57872.0,36272.0,40532.0,3,Train/3/00003_00012_00020.png
261120.0,261120.0,261120.0,261112.0,259728.0,255472.0,243084.0,218716.0,202920.0,193044.0,184204.0,177192.0,169304.0,154936.0,144300.0,136048.0,125992.0,120568.0,118088.0,114916.0,112744.0,109368.0,108396.0,108024.0,111780.0,111632.0,108404.0,104012.0,118232.0,129056.0,132872.0,137344.0,142544.0,149408.0,158340.0,162652.0,134492.0,72184.0,38012.0,36512.0,3,Train/3/00003_00012_00021.png
261120.0,261120.0,260932.0,257196.0,250988.0,230232.0,210136.0,196728.0,185476.0,177216.0,170264.0,163864.0,153456.0,139868.0,131748.0,124524.0,115444.0,110412.0,105916.0,101536.0,101056.0,100792.0,96488.0,93320.0,91636.0,95544.0,99092.0,108836.0,117412.0,112596.0,112456.0,119936.0,128196.0,126332.0,136640.0,141104.0,94124.0,49808.0,30752.0,32376.0,3,Train/3/00003_00012_00022.png
261120.0,261120.0,260576.0,256904.0,247228.0,224824.0,206156.0,193876.0,184424.0,176412.0,165404.0,151672.0,137260.0,126928.0,118712.0,109548.0,97300.0,89552.0,86500.0,86512.0,82160.0,74328.0,73068.0,67272.0,73392.0,75532.0,71660.0,78932.0,79392.0,87732.0,104260.0,103720.0,101116.0,114876.0,124996.0,134748.0,100280.0,61032.0,36072.0,35232.0,3,Train/3/00003_00012_00023.png
252416.0,254512.0,252080.0,245784.0,237060.0,208548.0,180028.0,162644.0,145976.0,139096.0,132192.0,112104.0,87848.0,74124.0,64752.0,59448.0,60220.0,59408.0,53472.0,51128.0,51668.0,47784.0,43424.0,47204.0,47108.0,46024.0,47396.0,51000.0,56984.0,57640.0,66112.0,66492.0,64100.0,73220.0,87172.0,97596.0,90844.0,63432.0,36968.0,34388.0,3,Train/3/00003_00012_00024.png
201984.0,198784.0,190304.0,184940.0,177664.0,155104.0,128540.0,109916.0,96628.0,80100.0,69756.0,63356.0,55848.0,49292.0,46504.0,44164.0,40800.0,38028.0,35596.0,34380.0,34388.0,34776.0,35964.0,38488.0,40764.0,40828.0,37744.0,40020.0,43876.0,44188.0,45444.0,45164.0,49228.0,53924.0,55860.0,57884.0,60048.0,50712.0,32340.0,29720.0,3,Train/3/00003_00012_00025.png
25116.0,24720.0,24204.0,23660.0,24260.0,24936.0,25452.0,25484.0,28616.0,29464.0,28080.0,27448.0,30880.0,33644.0,33852.0,37872.0,40948.0,42776.0,43824.0,44312.0,42708.0,39556.0,38772.0,37356.0,35912.0,35136.0,37412.0,37052.0,34516.0,31352.0,29812.0,27360.0,24096.0,24280.0,23888.0,23344.0,22680.0,22348.0,21756.0,21348.0,3,Train/3/00003_00013_00000.png
26568.0,26156.0,25228.0,24384.0,24032.0,23820.0,23756.0,23944.0,24252.0,27064.0,30292.0,27184.0,27844.0,30168.0,32468.0,36060.0,39752.0,41780.0,40632.0,44364.0,44784.0,41280.0,40824.0,39560.0,37832.0,36348.0,36356.0,37032.0,36360.0,32016.0,29076.0,27872.0,27584.0,24160.0,23356.0,23416.0,22660.0,21736.0,21136.0,21092.0,3,Train/3/00003_00013_00001.png
26352.0,25884.0,24996.0,24032.0,23736.0,24120.0,24452.0,24220.0,25232.0,27772.0,30104.0,27844.0,27676.0,30324.0,35416.0,41264.0,42580.0,42060.0,44116.0,44360.0,42144.0,39032.0,38624.0,37000.0,35124.0,34400.0,37700.0,37000.0,33008.0,28420.0,26896.0,25668.0,23776.0,21504.0,21368.0,21676.0,20368.0,19956.0,19668.0,19516.0,3,Train/3/00003_00013_00002.png
26308.0,25020.0,24084.0,24288.0,25524.0,25060.0,24160.0,23976.0,27444.0,29200.0,28860.0,28464.0,34292.0,40396.0,42916.0,41584.0,41768.0,43240.0,44284.0,42304.0,40600.0,39608.0,36488.0,35180.0,35844.0,37620.0,35120.0,31168.0,28068.0,27800.0,25632.0,22928.0,20896.0,20300.0,19764.0,19044.0,18272.0,18380.0,18212.0,18364.0,3,Train/3/00003_00013_00003.png
27960.0,28072.0,27356.0,25852.0,25000.0,24180.0,23312.0,22672.0,22568.0,23204.0,25536.0,28216.0,26748.0,29864.0,36372.0,42980.0,43028.0,41668.0,42444.0,44672.0,44512.0,42092.0,40340.0,39368.0,35916.0,35796.0,36280.0,35596.0,31780.0,26740.0,24672.0,24852.0,22016.0,20004.0,18736.0,18168.0,18400.0,18048.0,17692.0,17968.0,3,Train/3/00003_00013_00004.png
26376.0,25624.0,24724.0,23940.0,23772.0,23912.0,23552.0,22696.0,21292.0,22572.0,25164.0,27312.0,26804.0,29004.0,34696.0,40844.0,41080.0,40192.0,40592.0,42792.0,45704.0,44728.0,42524.0,40388.0,38236.0,35172.0,35232.0,37272.0,34984.0,30368.0,26244.0,23820.0,23496.0,21540.0,19404.0,18196.0,18164.0,18060.0,17732.0,17468.0,3,Train/3/00003_00013_00005.png
24724.0,24616.0,24488.0,23868.0,22756.0,22420.0,22188.0,21840.0,21432.0,24284.0,26468.0,26720.0,26548.0,31504.0,38404.0,43520.0,42280.0,41736.0,42028.0,43268.0,44716.0,42332.0,41052.0,41332.0,38696.0,35740.0,35488.0,36836.0,34244.0,29988.0,26040.0,23584.0,23488.0,21452.0,19436.0,18468.0,18104.0,17572.0,17132.0,16924.0,3,Train/3/00003_00013_00006.png
24368.0,23080.0,21632.0,20880.0,21096.0,21228.0,21248.0,21016.0,20520.0,21984.0,24348.0,24324.0,23920.0,28760.0,37316.0,40520.0,39972.0,39560.0,41036.0,43100.0,43164.0,41212.0,39132.0,37636.0,35096.0,33224.0,34008.0,36620.0,33892.0,27952.0,22556.0,22392.0,22572.0,20604.0,18088.0,17796.0,16860.0,16812.0,16644.0,16364.0,3,Train/3/00003_00013_00007.png
21440.0,20728.0,20080.0,19956.0,20680.0,21008.0,21628.0,22600.0,24312.0,25400.0,25056.0,27504.0,33428.0,40684.0,42304.0,41900.0,41996.0,43728.0,42656.0,40932.0,40388.0,40716.0,39052.0,35828.0,35008.0,36188.0,36840.0,32864.0,26964.0,22640.0,21632.0,22004.0,19600.0,17836.0,17228.0,16964.0,16684.0,16748.0,16660.0,16848.0,3,Train/3/00003_00013_00008.png
19116.0,19016.0,18796.0,18996.0,19776.0,19768.0,20644.0,22700.0,25340.0,24404.0,24784.0,28540.0,34604.0,40140.0,41548.0,41172.0,41204.0,42300.0,41940.0,40856.0,39652.0,39060.0,38264.0,35476.0,34120.0,35296.0,37852.0,34368.0,28916.0,23800.0,20824.0,21360.0,20964.0,18816.0,16628.0,16616.0,16476.0,16372.0,16244.0,16352.0,3,Train/3/00003_00013_00009.png
19868.0,19920.0,19948.0,20104.0,20456.0,20236.0,20344.0,20532.0,22300.0,25708.0,25024.0,24184.0,26548.0,32396.0,39580.0,42428.0,41024.0,41112.0,42524.0,43540.0,41344.0,39600.0,37588.0,36536.0,36564.0,34524.0,35520.0,37272.0,35748.0,29772.0,24976.0,21784.0,21044.0,20604.0,18964.0,16468.0,16352.0,16664.0,16620.0,16448.0,3,Train/3/00003_00013_00010.png
19420.0,19316.0,19208.0,19344.0,19948.0,20828.0,21208.0,21656.0,22072.0,24760.0,25788.0,24836.0,26152.0,33244.0,40216.0,43736.0,42588.0,42144.0,44344.0,43712.0,42584.0,39996.0,39192.0,37664.0,35544.0,34900.0,35468.0,38208.0,35184.0,29020.0,23504.0,21388.0,21656.0,21424.0,17464.0,16128.0,16332.0,16300.0,16044.0,16168.0,3,Train/3/00003_00013_00011.png
18656.0,18496.0,18660.0,18784.0,19132.0,19892.0,20752.0,21980.0,25780.0,24584.0,23144.0,24104.0,30008.0,37432.0,40112.0,38276.0,38248.0,40316.0,43592.0,44352.0,43076.0,42208.0,42024.0,38960.0,33944.0,32380.0,36428.0,36184.0,32188.0,26952.0,21780.0,21004.0,21824.0,21300.0,17944.0,16676.0,16688.0,16444.0,16228.0,16156.0,3,Train/3/00003_00013_00012.png
17828.0,17872.0,17940.0,18112.0,18452.0,19504.0,22012.0,25256.0,24208.0,23176.0,25064.0,31612.0,38608.0,41088.0,39064.0,38328.0,39776.0,41568.0,40624.0,39348.0,38460.0,37852.0,37432.0,35688.0,31876.0,33288.0,36400.0,34780.0,29708.0,24488.0,21416.0,21244.0,22540.0,19792.0,17060.0,16636.0,16784.0,16532.0,16400.0,16184.0,3,Train/3/00003_00013_00013.png
17732.0,17508.0,17504.0,17988.0,18484.0,20724.0,23864.0,24832.0,23752.0,23812.0,29252.0,36092.0,41772.0,39760.0,38568.0,39584.0,41208.0,43364.0,42484.0,39980.0,40152.0,39900.0,36676.0,32256.0,31772.0,35920.0,37716.0,33128.0,27512.0,22408.0,21392.0,21528.0,22112.0,18924.0,16864.0,16640.0,16444.0,16744.0,16496.0,16188.0,3,Train/3/00003_00013_00014.png
18292.0,18112.0,17752.0,17808.0,17812.0,18996.0,22404.0,24972.0,24212.0,23128.0,24824.0,32468.0,39228.0,41460.0,38808.0,40420.0,43344.0,43640.0,43412.0,41020.0,38648.0,38832.0,39796.0,38948.0,36088.0,35364.0,39460.0,37940.0,33884.0,27672.0,22680.0,21268.0,21104.0,20540.0,18664.0,16820.0,16616.0,16380.0,16340.0,16076.0,3,Train/3/00003_00013_00015.png
18380.0,18548.0,18424.0,18088.0,17648.0,18312.0,18692.0,23184.0,24800.0,23516.0,22848.0,25628.0,32312.0,39564.0,41172.0,39172.0,41208.0,44568.0,44924.0,44352.0,41388.0,39420.0,40732.0,40828.0,39048.0,35312.0,35036.0,38724.0,38768.0,33940.0,27880.0,21912.0,20912.0,22668.0,22556.0,17444.0,16840.0,16248.0,16220.0,16208.0,3,Train/3/00003_00013_00016.png
18280.0,18200.0,18300.0,18580.0,18208.0,17872.0,18044.0,19804.0,24140.0,24972.0,22796.0,23560.0,30820.0,37824.0,42192.0,39708.0,39172.0,40520.0,43256.0,41664.0,39820.0,37232.0,37352.0,37156.0,35552.0,32732.0,34560.0,40128.0,39580.0,34556.0,27776.0,22780.0,22524.0,24204.0,21420.0,17684.0,16664.0,16552.0,16380.0,16280.0,3,Train/3/00003_00013_00017.png
19040.0,19168.0,18904.0,18532.0,17960.0,18532.0,20924.0,24656.0,24640.0,23120.0,23052.0,29272.0,37528.0,42132.0,43044.0,41908.0,43616.0,45564.0,45520.0,43900.0,41080.0,40760.0,41540.0,40840.0,37512.0,34752.0,41060.0,44084.0,40056.0,34256.0,25812.0,21556.0,21924.0,23136.0,19864.0,16220.0,16164.0,16208.0,15972.0,15724.0,3,Train/3/00003_00013_00018.png
18824.0,19044.0,19112.0,18988.0,19108.0,19284.0,20848.0,25232.0,24976.0,22648.0,22532.0,29684.0,38512.0,44120.0,44912.0,42324.0,44728.0,46076.0,45492.0,44416.0,41324.0,41336.0,42148.0,41856.0,38592.0,35412.0,40576.0,47476.0,44232.0,37248.0,27432.0,22140.0,22344.0,23412.0,24636.0,18144.0,16596.0,16464.0,16060.0,15660.0,3,Train/3/00003_00013_00019.png
18220.0,19632.0,19408.0,19240.0,19224.0,21460.0,27620.0,25528.0,24100.0,23040.0,28920.0,38488.0,45560.0,46660.0,41340.0,42476.0,46620.0,47772.0,48348.0,45028.0,41412.0,43044.0,43504.0,43240.0,38840.0,37496.0,45044.0,47140.0,42768.0,35152.0,26536.0,22380.0,21216.0,21924.0,22296.0,16812.0,15888.0,16260.0,16104.0,15796.0,3,Train/3/00003_00013_00020.png
